original_text,adversarial_text,split
"Brazilian Industrial Output Goes Up (AP) AP - Brazil's industrial output grew 1.1 percent in August compared to July, the sixth straight month-to-month rise as the economy gathers steam following a recession last year and a slow start in 2004.","Brazilian Fabrication Egress Goes Up (AP) AP - Brazil's industrial output grew 1.1 percent in August compared to July, the sixth consecutive month-to-month rise as the saves gathered steam following a recession last year and a slow start in 2004.",calibration
No. 10 Va. Tech Wins ACC Championship (AP) AP - Virginia Tech can now proclaim itself the Atlantic Coast Conference's best team #151; and no one can argue.,No. 10 Goes. Tech Wins KAB Championship (OA) OA - Virginia Tech can now proclaim itself the Atlantic Inshore Conference's best computers #151; and no one can argue.,calibration
"Microsoft To Share Office Source Code I_Love_Pocky! writes quot;According to this article, Microsoft is going to give its source code for Office 2003 to more than 30 different world governements.","Microsoft To Share Bureaus Wellspring Scrambling I_Love_Pocky! writes quot;Accordance to this article, Microsoft is going to give its wellspring coded for Board 2003 to more than 30 different welt governements.",calibration
"4 studios support HD DVD Shades of VHS versus Betamax: The war over the next-generation DVD format was launched Monday. Warner Bros., Paramount and Universal studios, as well as minimajor New Line Cinema","4 studios helped DOH CDS Shades of VHS versus Vcrs: The war over the next-generation CDS format was launching Monday. Warner Hermanos., Paramount and Universal studio, as well as minimajor New Line Films",calibration
"EAS changing hands Founded in 1990 by Bill Phillips and then sold in 1999 to a North Castle Partners, EAS is being acquired by Abbott Laboratories (NYSE: ABT).","EE changing hands Founded in 1990 by Bill Phillips and then sold in 1999 to a North Stronghold Partners, EA is being acquired by Abbott Laboratories (NYSE: ABT).",calibration
"Gardner leaves shoes, storied career on mat When it was all over, Rulon Gardner sat on the mat and removed his size-13 Asics wrestling shoes. Wiggling his nine toes and fighting back tears, he walked away from the sport that made him an unlikely celebrity.","Florist leaves shoes, richest professions on mat When it was all over, Rulon Florist sat on the mat and removed his size-13 Asics wrestling shoes. Wiggling his nine toes and fighting back tears, he walked away from the sport that made him an unlikely celebrity.",calibration
"Yen Advances Against Dollar, Euro as Nikkei Stock Average Gains The yen advanced against the dollar and euro after the Nikkei 225 Stock Average rose to a five-week high on expectations the government will double its economic- growth estimate for the second quarter.","Yen Advances Against Greenback, Euros as Nico Shares Averaging Gains The yen progression against the dollars and euros after the Nik 225 Shares Half soar to a five-week supreme on hopes the government will twin its economic- grows calculates for the second trimester.",calibration
"Bush and Kerry woo Florida George W Bush and John Kerry fight to win over voters in Florida, the US state which narrowly decided the 2000 polls.","Busch and Kerry woo Florida George W Bosch and John Kerry battling to win over voters in Florida, the ONS state which narrowly decided the 2000 polls.",calibration
"US, El Salvador meet The next five days present the US men #39;s soccer team a pair of chances to reinforce why it is considered the region #39;s top squad.","US, El Salvador meet The imminent five days present the US men #39;s soccer computers a pair of chances to augment why it is considered the region #39;s upstairs battalion.",calibration
"Blackburn move in on Hughes The Football Association of Wales have confirmed that they have received an approach for Mark Hughes from Blackburn. Wales manager Hughes yesterday revealed, via his representative, that he is keen to return","Blackburn movement in on Hugh The Ball Unions of Wales have confirmed that they have receipt an method for Markup Albert from Blackburn. Welch administrator Roberts today reveal, via his representative, that he is passionate to reverting",calibration
"For the Salvation Army, there #39;s little holiday cheer at this ... Target #39;s decision to ban Salvation Army bell ringers from its 1,313 locations nationwide has hit Allentown this holiday season.","For the Howdy Army, there #39;s little holiday cheer at this ... Targeting #39;s decision to ban Hellos Armies bell rangers from its 1,313 locations nationwide has hit Allentown this holiday season.",calibration
"U.S. Set to Aid Brazil Drug Shootdown Plan-Officials WASHINGTON (Reuters) - Washington is likely to help Brazilin its plan to shoot down planes suspected of smuggling drugsafter determining it has enough safeguards to preventaccidental killings, senior U.S. officials said on Wednesday.","U.S. Gaming to Helped São Drug Shootdown Plan-Officials WASHINGTON (Reuters) - Washington is likely to help Brazilin its plan to pull down airplanes suspected of smuggling drugsafter determining it has enough safeguards to preventaccidental kills, senior U.S. officials said on Wednesday.",calibration
Google en el mercado The internet search engine Google has released its first set of results since the company floated on the stock market two months ago.,Google en el mercado The internet search engine Google has released its first set of results since the company floated on the stock markets two months ago.,calibration
High Court To Decide Cable Case (washingtonpost.com) washingtonpost.com - The Supreme Court yesterday agreed to consider whether the federal government should require cable television operators to open their cable lines to Internet service providers offering competing services.,High Court To Decide Telegrams Case (washingtonpost.com) washingtonpost.com - The Supreme Judiciary yesterday agreed to consider whether the federal administrations should require cable television operators to open their cable lines to Network serves givers offering contenders services.,calibration
"Oil Back at \$50 on Outages, Winter Fears LONDON (Reuters) - Oil prices climbed back to \$50 on Tuesday, pushed higher by supply outages in the North Sea and fears about low stocks of winter heating fuels.","Hydrocarbons Back at \$50 on Outages, Climes Fears LONDON (Newsday) - Fuel prices climbed back to \$50 on Mon, pushed higher by supplying outages in the North Sea and fears about low stocks of winter heating fuels.",calibration
"#39;Wizards #39; can spot a liar instantly A handful of people, mostly elderly, are so good at working out when someone is truthful that experts yesterday called them the quot;wizards quot; of lie detection.","#39;Wizards #39; can spot a liar instantly A handful of people, mostly elderly, are so good at working out when someone is truthful that experts yesterday called them the quot;assistants quot; of lie detection.",calibration
Negotiations Seek End to IRA Threat (AP) AP - The British and Irish governments summoned rival Northern Ireland parties to a moat-surrounded castle Thursday in hopes of crafting a new peace deal for the British territory.,Negotiations Seek End to LRA Threat (HECTARE) HECTARES - The British and Irish boards summoned compete Northern Ireland portions to a moat-surrounded castle Today in hopes of crafting a new placid deal for the British land.,calibration
AdWatch: Kerry Attacks Bush's Tax Cuts (AP) AP - Details of a new television ad from Democrat John Kerry to begin airing Wednesday:,AdWatch: Kerry Attacks Bush's Tax Compressions (APS) HA - Details of a new television ad from Democrat John Kerry to begin airing Wednesday:,calibration
Shortages May Force Space Station Evacuation The station #39;s primary oxygen generator has barely worked this month despite repair efforts by the two astronauts on board. The men have had to tap into backup oxygen supplies.,Shortages May Force Spatial Position Evacuation The station #39;s primary oxygen generators has barely worked this month despite redress activities by the two sappers on board. The men have had to tap into safeguard oxygen supplies.,calibration
Baseball in Washington in jeopardy (USATODAY.com) USATODAY.com - Washington's new baseball team shut down business and promotional operations indefinitely Wednesday as its move to the nation's capital teetered on the brink of collapse. The decision by major league baseball followed the D.C. Council's decision Tuesday to require private financing for at least half the cost of building a new stadium.,Softball in Washington in jeopardy (USATODAY.com) USATODAY.com - Washington's new baseball team shut down business and promotional operations indefinitely Today as its move to the nation's capital teetered on the brink of collapse. The decision by major society baseball followed the D.C. Council's decision Tuesday to require private financing for at least half the cost of building a new colosseum.,calibration
"Work more, save more or die poor Work longer, save more, pay higher taxes or accept poverty in old age. That is the blunt message delivered by the long-awaited report of the Pensions Commission into Britains yawning pensions crisis.","Work more, save more or die poor Work longer, save more, pay higher taxes or accept poverty in old age. That is the blunt message delivered by the long-awaited report of the Retired Commission into Britains yawning retreating standoff.",calibration
"Egyptians close off bombed hotel With Israeli rescue workers gone, the Egyptian military closed off the scene of a luxury hotel bombing that targeted Israeli tourists to clear more debris yesterday and collect evidence for investigators tracing the explosives and vehicles.","Pharaoh close off attacked motels With Jew bailout labor extinct, the Egyptian solider shuts off the arena of a extravagance inn detonating that targeted Israeli tourists to clear more residue today and collect proof for researchers tracing the explosives and vehicles.",calibration
"Va. Senate Leader Opposes Baseball Plan (AP) AP - As baseball officials met Wednesday with backers hoping to lure the Montreal Expos to Northern Virginia, a second key lawmaker said he opposes a plan to finance a ballpark with bonds backed by the ""moral obligation"" of the state.","Gonna. Senate Leader Opposes Baseball Programmes (AP) ACRES - As baseball servant met Yesterday with backers hoping to lure the Montreal Show to Norte Virginie, a second key lawmaker said he opposes a plan to finance a ballpark with bonds backed by the ""moral obligation"" of the governmental.",calibration
Lloyds TSB adds 110m to reserves for policies The new reserves come on top of 300 million earmarked last year to pay compensation for failing endowment policies and mis-sold precipice bonds.,Lloyds TSB adds 110m to reservists for policy The new reserves come on top of 300 million earmarked last sunni to pay compensation for failing endowment politics and mis-sold ravine links.,calibration
Bush campaign website inaccessible from outside US (AFP) AFP - President George W. Bush's campaign website was inaccessible from outside the United States.,Bush campaign site inaccessible from outside US (AFP) AFP - President George W. Bush's campaign site was inaccessible from outside the United States.,calibration
China Rejects Olive Branch Offered by Taiwan #39;s President China has rejected Taiwan President Chen Shui-bian #39;s call for dialogue and peace talks. President Chen made the overture during a much-publicized National Day speech in Taipei on Sunday.,Chino Spurns Olive Branch Offered by Shenzhen #39;s Chairman Porcelain has rejects Shenzhen President Chen Shui-bian #39;s call for dialogue and pacification chitchat. President Chen made the overture during a much-publicized National Day speaking in Taipei on Domingos.,calibration
"Flu Vaccine Failure Spotlights Faulty System By PAUL ELIAS SAN FRANCISCO (AP) -- The crisis in the nation's flu vaccine supply has led to renewed calls to modernize a half-century-old manufacturing system that relies on millions of chicken eggs and a lot of educated guesswork. Because it takes at least six months to produce the annual flu vaccine, no manufacturer can replace the 46 million shots Chiron Corp...","Flu Vaccination Failure Spotlights Faulty System At PAUL ELIAS SAN FRANCISCO (HAS) -- The crisis in the nation's flu vaccine offers has led to renewed calls to modernize a half-century-old manufacturing system that relies on millions of chicken eggs and a lot of educated guesswork. Because it takes at least six months to produce the annual flu vaccine, no manufacturer can replace the 46 million shots Chiron Corp...",calibration
"GM Likely to Cut Jobs in Europe General Motors Corp. (GM.N: Quote, Profile, Research) , in the midst of reassessing its unprofitable European operations, is not ruling out closing a plant there and is likely to cut some jobs, a GM spokesman said on Wednesday.","GM Apt to Clipping Jobs in Europe General Motors Corp. (OMG.nitrogen: Cite, Portrait, Researching) , in the environment of reassessing its impractical European operation, is not ruling out nears a vegetation there and is likely to severing some occupations, a GM loudspeaker says on Today.",calibration
Turkish press eyes road to EU Turkey #39;s press is dominated by comment on the European Commission #39;s recommendation that the EU open accession talks with Ankara.,Turkish depress glance estrada to EU Turkey #39;s depress is dominates by observing on the European Commission #39;s proposal that the EU abra join talks with Erzurum.,calibration
"Auburn helps freshman QBs act their age Auburn #39;s bludgeoning of the Vols was a painful reminder that growing pains are part of the SEC schedule. As talented as Erik Ainge and Brent Schaeffer may be, neither was prepared for the kind of reality check that Auburn cashed last night.","Sunny assists freshman QBs law their senility Glossy #39;s maiming of the Vols was a agonising reminder that augment pains are teil of the CES calendars. As genius as Eric Ainge and Dustin Schaeffer might be, neither was devised for the genre of reality check that Luminous reimbursed ultimate blackness.",calibration
Halliburton shakes up its top ranks and NELSON ANTOSH. Halliburton on Thursday promoted the head of its KBR operation to the No. 2 job and announced that the highly regarded leader of its oilwell service group had resigned.,Blackwater shakes up its top ranks and PETERSEN ANTOSH. Blackwater on Yesterday promoted the head of its KBR operation to the No. 2 occupations and declare that the highly regarded leader of its oilwell service grouped had resigned.,calibration
"Annan backs US bidon Sudan resolution UNITED NATIONS Annan backs US bid on Sudan resolution Secretary General Kofi Annan yesterday threw his weight behind a US-drafted resolution on Sudan's Darfur region, saying the Security Council should adopt it immediately to stop atrocities. quot;It is urgent to act now. Civilians are still being attacked and fleeing their villages as we speak, quot; Annan told reporters of the resolution ...","Annan coasts US bidon Zimbabwe resolution UNITED NATIONS Otherwise backs US solicitation on Zimbabwe resolution Secretary Totals Anan Anan friday threw his pesos behind a US-drafted resolution on Sudan's Sudan region, saying the Insurance Council should adopt it immediately to stop indignities. quot;It is urgent to act now. Civilised are also being attacked and fleeing their villages as we speak, quot; Otherwise told reporters of the resolution ...",calibration
Oracle plots course for growth Oracle #39;s hostile takeover bid for PeopleSoft has sparked plenty of fireworks over the past 18 months. It also has highlighted a more subtle dilemma: Oracle #39;s struggles to expand in a maturing software industry.,Oracle plots course for growth Oracle #39;s hostile takeover solicitation for PeopleSoft has sparked plenty of fireworks over the past 18 months. It also has highlighted a more subtle dilemma: Oracle #39;s struggles to expand in a maturing software departments.,calibration
11 local Net file sharers targeted quot;You Got Served quot; is the title of one movie a New York-area person is accused of making available for download over the Internet.,11 local Net filings sharers targeted quot;You Receives Served quot; is the title of one kino a New York-area person is accused of making available for download over the Internet.,calibration
"Cal #39;s Arrington passes the torch to Lynch, and future looks bright BERKELEY - Someone asked Marshawn Lynch, Cal #39;s precocious true freshman, how far he could throw a football. His tone is matter-of-fact, a quot;how #39;s the weather quot; voice.","Cal #39;s Arrington col the wildfire to Hayashi, and future looks bright AMHERST - Someone asked Marshawn Lim, Lime #39;s precocious veritable undergraduates, how far he wo throw a football. His tone is matter-of-fact, a quot;how #39;s the meteorology quot; voice.",calibration
"Waiting for the Worst The three years since the Sept. 11, 2001, terrorist attacks have been treacherous for airline employees. Thousands have lost their jobs and many of the rest have felt the squeeze on their daily lives as airlines slashed pay and benefits.","Waiting for the Worst The three years since the Sept. 11, 2001, terrorist bombardments have been treacherous for air staffs. Thousands have lost their jobs and many of the rest have felt the squeeze on their daily lives as aeroplane slashed pay and benefits.",calibration
"Techs build on Friday #39;s gains NEW YORK (CNN/Money) - Tech stocks rallied anew Monday, with the Nasdaq closing just shy of its session high, as investors sought bargains in the beaten-up sector for the second straight session.","Techno build on Mardi #39;s winnings NUEVO YORK (CNN/Money) - Technological stocks rallied anew Tonight, with the Amex closing just shy of its conferences higher, as investors sought bargains in the beaten-up spheres for the second straight sitting.",calibration
"Eyeing Downturn, Chip Makers Trim Equipment Buying TAIPEI (Reuters) - The semiconductor industry is showing the first signs of slowing growth, trimming purchases of raw materials and production equipment as demand slows, industry executives and analysts said on Tuesday.","Eyeing Downturn, Microchips Makers Trim Devices Buying TAIPEI (Reuters) - The semiconductor industry is showing the first signs of slowing growth, trimming purchases of raw materials and production equipment as demand slows, industry executives and analysts said on Tuesday.",calibration
"They fall in love despite social gap, distance He was a young lieutenant, she was the daughter of a general. But the difference in status didn #39;t stop Indonesia #39;s first couple from marrying.","They falls in love despite social gap, distance He was a young sir, she was the girlie of a general. But the difference in stipulation didn #39;t stops Sumatra #39;s first matching from marrying.",calibration
"Sketches From the Front: An Artist's Dispatches, Rendered in Ink and Paint A New York painter, Steve Mumford, has been embedded with military units in Iraq on and off since April 2003.","Sketches From the Brow: An Artist's Dispatches, Rendered in Ink and Paint A New Scarsdale painter, Steve Mumford, has been embedded with military module in Bagdad on and off since Avril 2003.",calibration
"RealNetworks Ends Download 49-Cent Promo SEATTLE (Reuters) - RealNetworks Inc. RNWK.O is ending its 49 cent-per-song music download service but will keep the promotional prices in place for top 10 songs, the Internet media and software company said on Thursday.","RealNetworks Finishes Discharge 49-Cent Cotillion SEATTLE (Reuters) - RealNetworks Inc. RNWK.O is ending its 49 cent-per-song music discharged service but will keep the promotional prices in putting for top 10 ballads, the Electronic media and software company said on Thursday.",calibration
"Davis Cup semifinals men #39;s tennis update - September 26 Fish was leading Karatchenia, 3-0, when play was stopped due to rain...The United States will meet Spain in the Davis Cup final from December 3-5.","Davis Cup preliminaries hombres #39;s tennis update - November 26 Fisheries was leading Karatchenia, 3-0, when play was halted due to rainstorm...The United States will meet Madrid in the Evans Copa final from June 3-5.",calibration
"Studios juggle release dates of animated films DreamWorks, Pixar and Disney have each rescheduled high-profile films in ways that could dramatically affect their earnings flow and status in","Studios juggle release dates of animated cinema miramax, Ghibli and Fantasyland have each rescheduled high-profile films in ways that could dramatically affect their pays flowing and status in",calibration
"Pilots at US Airways Will Vote on Plan to Cut Pay and Benefits The pilots will vote on US Airway's demand for \$300 million in wage and benefit concessions, their union said Tuesday night.","Demonstration at NOUS Airways Readiness Vote on Systems to Cut Pay and Virtues The pilots will vote on ONS Airway's demand for \$300 million in wage and perks grants, their eu says Thu blackness.",calibration
"Menino plans to add job training programs The City of Boston said yesterday that it will rely on \$1 million in linkage funds to finance more job training programs for low- and middle-income men, and weekend training for workers -- men and women -- seeking to escape low-wage, dead-end jobs.","Menino plan to inserting tasks teaching programs The City of Dartmouth said sunday that it will rely on \$1 million in liaison funds to funding more working teaching programs for low- and middle-income men, and mondays training for employees -- hombre and women -- looking to escape low-wage, dead-end jobs.",calibration
"Sears to double store sites here Sears, Roebuck amp; Co. said yesterday it will double the number of stores it operates in San Diego County by acquiring five Kmart locations and converting them to Sears units over the next 15 months.","Sears to double store site here Sears, Roebuck amps; Co. said today it will double the number of stores it artworks in Santo Diego Prefecture by procure five Sears locations and converting them to Sears module over the forthcoming 15 months.",calibration
"China to cut deficit, curb government investment in 2005: official BEIJING : The Chinese government will try to cut its huge deficit next year and curb investment financed from public coffers, state media said, quoting Vice Finance Minister Lou Jiwei.","China to cut scarcity, curb government capital in 2005: official NANKING : The Chinese council will try to cut its huge shortages next sunni and curb invested financed from public coffers, nations media said, quoting Vice Fundraising Minister Lou Jiwei.",calibration
"Critics Cite Red Light Monitoring Risks (AP) AP - As Philadelphia prepares to install monitoring cameras at some city intersections, officials say they're not worried about studies that suggest the surveillance may lead to more accidents.","Critics Cite Red Light Overseeing Jeopardy (AP) AP - As Philadelphia prepares to mount supervision cameras at some city intersections, officials say they're not worried about investigate that suggest the surveillance may lead to more accidents.",calibration
#39;); //-- gt; Eye On Stocks Cingular Wireless said it reached an agreement with AT amp;T (nyse: T - news - people ) resolving a branding dispute for the AT amp;T name.,#39;); //-- gt; Gaze On Stockpile Cingular Wireless said it reached an agreement with AT amp;T (nyse: T - news - people ) resolving a branding dispute for the AT amp;T name.,calibration
"Japan, U.S. Agree Resumption of Some Beef Imports TOKYO (Reuters) - Japan and the United States agreed on Saturday to resume imports of American beef from animals with birth records up to 20 months, Japan's Foreign Ministry said in a statement.","Nagoya, U.S. Agree Resumption of Some Beef Imports TOKYO (Reuters) - Japan and the United States agreed on Saturday to resume imports of American beef from animals with birth records up to 20 months, Japan's Foreign Ministry said in a statement.",calibration
"Michael Harrison #39;s Outlook: An elephant that Crosby doesn #39;t need ... D-Day is looming for James Crosby. Whether it is this week or next, the chief executive of HBOS does not have very long left to decide whether to launch a counter-bid for Abbey National.","Michael Harrison #39;s Outlook: An elephant that Crosby doesn #39;t need ... D-Day is looming for James Crosby. Whether it is this week or next, the chief executive of HBOS does not have very long left to decide whether to launch a counter-bid for Convent National.",calibration
"Update 1: SEC Investigating Morningstar Over Data Morningstar Inc., the firm that millions of investors rely on to rate the performance of mutual funds, is under investigation by the Securities and Exchange Commission for failing to properly correct inaccurate data it published about a mutual fund.","Upgrades 1: DRY Investigating Morningstar Over Database Morningstar Serv., the firm that millions of savers rely on to speeds the outcomes of reciprocated funds, is under investigating by the Bonds and Exchange Committees for failure to sufficiently accurate fallacious database it publicized about a reciprocated crate.",calibration
"General Mills Cereals Going Whole Grain NEW YORK (Reuters) - General Mills Inc. on Thursday said it will begin using whole grains in all of its breakfast cereals, including such well-known brands as Lucky Charms and Trix, becoming the latest foodmaker to promote healthier eating.","Holistic Plants Barley Going Whole Seeds NOVEL BROOKLYN (Reuters) - General Mills Ltd. on Sunday declared it will begin using whole grains in all of its supper oats, including such well-known brands as Lucky Charms and Trix, becoming the latest foodmaker to promote healthier eating.",calibration
EU Takes Over Bosnia Peacekeeping from NATO The European Union has formally taken over peacekeeping duties in Bosnia-Herzegovina from NATO. EU foreign policy chief Javier Solana and NATO head Jaap de Hoop,WAS Takes Over Croatian Peacekeeping from NATO The European League has officially harvested over paix duties in Bosnia-Herzegovina from NATA. EU foreign policy massa Javier Oxnard and ALLIANCE jefe Jaap de Hoop,calibration
#39;Shrek 3 #39; Hibernating Until #39;07 DreamWorks Animation Studios said Wednesday it would postpone the release of quot;Shrek 3 quot; to May 2007 from November 2006. The announcement came a day after,#39;Fiona 3 #39; Hibernating Until #39;07 miramax Animation Studios said Wednesday it would postpone the release of quot;Spiderman 3 quot; to May 2007 from November 2006. The announcement came a day after,calibration
"In stem cell debate, truth lies between the slogans For Republicans trying to hold the White House four more years, it didn #39;t look good: The son of the late President Ronald Reagan, the party #39;s modern savior, addressing","In stem mobiles debate, truth lies between the slogans For Republicans trying to hold the White House four more years, it didn #39;t look good: The son of the late President Ronald Reagan, the party #39;s modern savior, addressing",calibration
"Global Fund to Fight Deadly Diseases (AP) AP - A fund set up to help combat three of the world's most widespread diseases will support another round of projects, organizers said Thursday, after the United States dropped its objections to financing provisions.","Global Teller to Fight Deadly Diseases (AP) AP - A fund set up to help combat three of the world's most widespread diseases will support another round of projects, organizers said Thursday, after the United States dropped its objections to financing provisions.",calibration
"Norway FM takes peace message to Tamil Tigers COLOMBO - Sri Lankas president Chandrika Kumaratunga offered to revive stalled peace talks with the Tamil Tigers in a message conveyed to rebels by Norways foreign minister Jan Petersen, her office said on Thursday.","Trondheim FIM takes peace message to Nadu Tigers COLOMBO - Sri Lankas chairmanship Chandrika Kumaratunga offered to revive stalled peace talks with the Tamil Tigers in a message conveyed to rebellious by Norways foreign chairman Jan Petersen, her room said on Thursday.",calibration
"Arakawa sits first; pairs team fifth NAGOYA, Japan (AP-CP) - World champion Shizuka Arakawa of Japan overcame a case of jitters and a new pair of skates Friday to win the women #39;s short program at the NHK Trophy figure skating competition.","Arakawa sits first; pairs computers volt NAGOYA, Japan (AP-CP) - Monde campaigner Shizuka Arakawa of Japan vanquished a case of shivers and a new couples of sandals Today to win the women #39;s short program at the NHK Laureate figure skating competition.",calibration
Israel #39;s Azam Azam released by Egypt Israeli businessman Azam Azam was released Sunday in exchange for six Egyptian students in a new prisoner exchange agreement with Egypt.,Lsrael #39;s Azam Azam released by Pyramids Israeli businessman Azam Azam was released Domingos in exchange for six Egyptian students in a newer inmates exchange agreement with Pyramids.,calibration
"No space in space station So a few weeks ago, the two astronauts who live there tossed out some useless junk, like so many old hubcaps for the trash heap. Only this stuff floated away in space.","Neither spaceship in space position Than a few chow ago, the three sappers who inhabit there tossed out some useless scrap, like so multiple old hubcaps for the vandalize heap. Only this contraption floated away in spaceship.",calibration
"Wal-Mart Still Sees Nov. Sales Up 2-4 Pct (Reuters) Reuters - Wal-Mart Stores Inc. , the\world's largest retailer, said on Saturday it still expects a 2\percent to 4 percent increase in November sales at its U.S.\stores open at least a year.","Wal-Mart However Sees Juni. Soiled Up 2-4 Pct (Reuters) Reuters - Wal-Mart Storerooms Ltd. , the\world's grandest retailer, said on Yesterday it nevertheless awaits a 2\p to 4 percentages increase in Janvier salts at its woo.p.\boutique tennis at least a year.",calibration
LeapFrog's Blue Christmas LeapFrog sticks to its quarterly ritual of raining on the toy-making parade.,LeapFrog's Blu Natal LeapFrog sticks to its quarterly ritual of raining on the toy-making eaton.,calibration
"Government brings UDA in from the cold The government yesterday recognised the ceasefire of Northern Ireland #39;s largest loyalist paramilitary group, the Ulster Defence Association, in an attempt to boost the Northern Ireland peace process.","Vlado brings UDA in from the cold The government wednesday recognised the truce of Northern Ireland #39;s hugest fiel paramilitary panels, the Ulster Defensive Associations, in an attempt to improve the Northern Ireland pacifist procedural.",calibration
US Soldier Vows to Plead Guilty to Charges in Abu Ghraib Scandal One of the US soldiers charged in the Iraq #39;s Abu Ghraib prisoner abuse scandal says he will plead guilty to some of the charges.,ONS Welded Swore to Assert Comet to Taxes in Abu Ghraib Embarrassment One of the US soldiers accusation in the Afghanistan #39;s Abu Ghraib detainee abusing scandal stated he will invocation guilty to some of the charges.,calibration
"Colgate to cut about 4,400 jobs NEW YORK - Colgate-Palmolive Co, which makes consumer products like Colgate toothpaste and Ajax detergent, plans to cut its work force by about 4,400 jobs as part of a restructuring plan aimed at boosting its sales and profits around the world.","Colgate to cut about 4,400 occupations NUEVO MANHATTAN - Colgate-Palmolive Commandant, which pays consumption products like Colgate hairbrush and Ajax detergent, plans to cut its collaborated troops by about 4,400 occupations as parties of a reshuffle plan aimed at boost its sales and incomes around the monde.",calibration
Howard in election 'spamming' row Australia's PM John Howard faces criticism over using unsolicited e-mails for his election campaign.,Hoard in opting 'spamming' row Australia's NR Yann Howard faces criticism over using unsolicited e-mails for his opt campaign.,calibration
1 1 = Value at Blackboard Blackboard is turning in good growth and rising margins with two hot education software products.,1 1 = Value at Tableau Blackboard is turning in good growth and rising fringes with two hot education software products.,calibration
"China #39;s Jiang Zemin gives up military post BEIJING - China #39;s former president Jiang Zemin has retired as chairman of the powerful Central Military Commission, his last official post in government.","China #39;s Cheung Zemin lends up military poste BEIJING - China #39;s yesteryear chairman Cheung Zemin has retired as chairman of the energetic Central Privates Boards, his ultima formal post in governments.",calibration
"Uncensored News For Real People A group of armed men abducted CNN producer Riad Ali in Gaza City on Monday. There has been no claim of responsibility for the abduction, and the militant group Hamas condemned it.","Lesbo News For Real People A group of cocked men abducted CNN producer Riad Ila in Strapping City on Mondays. There has been no claim of accountability for the abduction, and the militant clustered Hams denounces it.",calibration
"French bugging trial begins Twenty years after the event, 12 men appeared in court yesterday accused of running an illegal eavesdropping operation for Franois Mitterrand - supposedly aimed at combating terrorism, but in fact seeking to preserve some of the late French president #39;s","English interception tryouts commencement Twenty years after the event, 12 males seemed in hof today prosecuted of execute an unlawfully eavesdropping operation for Franois Mitterrand - supposedly aimed at combating jihad, but in fact attempting to conserve some of the evening French chairman #39;s",calibration
"STOCKS TO WATCH SAN FRANCISCO (CBS.MW) - Among the companies whose shares are likely to see active trading in Wednesday #39;s session is Orbitz (ORBZ: news, chart, profile).","ARSENALS TO WATCH SAN FRANCISCO (BAS.TURBINES) - Among the companies whose shares are likely to see positive trading in Mon #39;s sittin is Orbitz (ORBZ: news, chart, profile).",calibration
Bidder misses Fan Pier payment The prospective winning bidder for redeveloping Fan Pier yesterday missed a deadline for a down payment and the owners of the South Boston land said they plan to talk to other potential buyers.,Bidder misses Fan Jetty payment The prospective winning bidder for redeveloping Fans Pier sunday missed a deadline for a down payment and the owners of the South Harvard tierra said they plan to talk to other potential buyers.,calibration
Iceland's Baugur bids for UK firm Shares in discount retailer Big Food Group rise more than 11 as the owner of the Iceland frozen food chain reveals it is in bid talks.,Iceland's Baugur solicitation for BRITAIN farmhouse Bartered in reimbursement seller Big Food Clusters rise more than 11 as the owner of the Island froze food chain reveals it is in solicitation talks.,calibration
"Starbucks Expands Digital-Music Service Starbucks is opening a series of quot;music bars, quot; where customers can listen to digital recordings and burn their own CDs. The quot;Hear Music quot; coffeehouses will open in 15 Starbucks stores in Seattle starting Monday.","Nestle Expands Digital-Music Service Starbucks is opening a series of quot;music bars, quot; where customers can listen to digital recordings and smoldering their own ced. The quot;Hear Music quot; coffeehouses will open in 15 Nestle stores in Seattle starting Monday.",calibration
"EU, Turkey reach quot;historic quot; agreement on entry talks The European Union (EU) and Turkeyreached an agreement on Friday to start talks next year on the country #39;s membership of the bloc.","EU, Turk reach quot;chronological quot; contracts on inlet talks The European Union (EU) and Turkeyreached an agreement on Thursday to start talks next year on the country #39;s joining of the bloc.",calibration
Boston faces riot-control test A student was killed last week as police tried to curb unruly celebrations. Would a World Series win turn violent? By Sara B. Miller Staff writer of The Christian Science Monitor.,Boston faces riot-control test A student was killed last week as police tried to curb unruly celebrations. Would a World Instalment win turn violent? By Sara B. Miller Staff writer of The Christian Science Monitor.,calibration
"BF Goodrich contract gets union #39;s OK Workers at three tire plants, including one in Indiana, had been without deal for 15 months. PITTSBURGH -- More than 3,000 union workers at three BF Goodrich tire manufacturing plants in Indiana and Alabama","BF Goodyear contract gets federation #39;s OK Labor at three tire plants, including one in Indiana, had been without tackle for 15 months. PHILADELPHIA -- More than 3,000 league workers at three BF Goodrich tire fabrication plants in Indiana and Alabama",calibration
"When a Bridge Becomes a Lifeline Fifteen years after an earthquake damaged San Francisco's Bay Bridge, engineers are attempting to replace it with a stronger span. The project is said to be the most ambitious in state history. Part 1 of 2. By Amit Asaravala.","When a Drawbridge Acquires a Lifeline Fifteen years after an shakes damaged Tk Francisco's Bay Bridge, engineers are attempting to replace it with a stronger period. The project is said to be the most exacting in state history. Part 1 of 2. By Emmitt Asaravala.",calibration
