original_text,adversarial_text,split
"X-43A Jet Breaks Air Speed Record NASA engineers shattered the aircraft speed record on Tuesday by flying their unmanned X-43A jet off the coast of California at nearly 6,600 miles per hour.","X-R43A Jet Breaks Air Speed Record NAA engineers shattered the aircraft speed record on Tuesdy by flying their unmanned X-F43A Bjet off the coast of California at nealy 6,600 mlles cper hour.",calibration
"U.S. Captain Reyna Left Out of World Cup Squad NEW YORK (Reuters) - U.S. captain Claudio Reyna, who has been suffering with a thigh injury, was missing from Bruce Arena's 23-man squad named Friday for this month's World Cup qualifiers against El Salvador and Panama.","U.S. Captmin Ryna LeIt Oet of World up Sqaud NWW OYRK (Reuters) - U.S. acptain ClauGio Reyna, who has been suffjring with a thigh njury, was missing from Bruce Arenya's 23-man squab amed FrAday for this mont's World Cgup qaulifiers against El Salvador and Panama.",calibration
US has no objection to NKorea delaying nuclear talks until after ... WASHINGTON : The United States said it had no objection to North Korea wanting to resume six-party talks on ending the Korean nuclear crisis after the November 2 US presidential elections.,US has no objection to NKorea delaying nculear talks until after ... WASHINGTON : vThe United SAtates said it had no objection to Norht oKrea wanting to refume six-paty tals on ending the Kroean kuclear crisis after the Njvember 2 US prsidential elections.,calibration
"Bush Courts Pa. Swing Voters on Economy (AP) AP - President Bush wooed suburban swing voters Thursday with hopeful words about the economy, contending his administration is making progress for American workers and portraying rival John Kerry as a tax-and-spend Democrat.","Bush Courts Pa. Swing Voters on Economy (AEP) AOP - President Bush wooed suburban swing voters Thursday with hopeful words about the economy, contending his administration is making progress for American workers and portraying rival John Kerry as a tax-and-spend Democrat.",calibration
"PARALYMPICS SOMBRE CLOSING CEREMONY Instead of the fireworks and all night partying that usually accompanies such an event, it was a scaled back closing ceremony for the Athens Paralympics in tribute to seven teenagers killed in a bus crash on their way to the Games.","PARALYMPICS SOMBER LOSING CEREMONY Intead of the fireworkos and all ngiht partyig that usually acompanies such an event, it was a scaled bauk closirg ceremony for the Athes Paralympics in tribute to seven teenagers killed in a bus rcash on their awy to the Gaems.",calibration
"UK hostage mother appeals captors to show mercy The 86-year-old mother of British hostage Kenneth Bigley held in Iraq joined on Thursday appeals made by his family for his safe release, as the British government made clear that it would not deal with the kidnappers.","KU hvstage mSther arpeals cFptors to show mercy The 86-year-olLd motXher of British Ghostage Kenneth Bigley held in Irau joined on Thuosday appeals made by his family for his safe release, as the Britisg govermnent mHde cliear that it gwould not dela with the kdinappers.",calibration
"Former rebel blasts Prabhakaran, wants India in peace process: World News: Colombo, Nov 27 : Tamil Tigers chief Velupillai Prabhakaran was Saturday dubbed a Hitler by an aide-turned-foe who called for an Indian role in Sri Lanka #39;s fumbling peace process.","Former rVebel blass Prabhakaran, wats India in pace process: World News: Colombo, Nov 27 : Tamil Tigers hcief Velupillai Prabhakaran was Saturday dubbed a Hvtler by an aide-turned-foe who called for an Indian role in Sri Lanka #39;s fumbling epace pHocess.",calibration
"HealthSouth Names John Workman CFO CHICAGO (Reuters) - HealthSouth Corp. HLSH.PK , an operator of rehabilitation, diagnostic imaging and surgery centers, on Tuesday said it hired the former chief executive of U.S. Can Co. to be its chief financial officer.","HealthSouth Names John Workman CFO CHRICAGO (Reuters) - HealthSozuth Crop. HLSH.KP , an operaCor of rehabilitation, dxiagnostic ikmaging and surgeRry centres, on Tusday sid it ired the fogrmer chef execuive of U.S. Ca Co. to be its chief financial officer.",calibration
"UK inflation rate fall continues The UK's inflation rate fell in September, thanks in part to a fall in the price of airfares, increasing the chance that interest rates will be kept on hold.","U infaltion raGte all ocntinues Teh UcK's inflation rate efll in Spetember, thankm in part to a fall in the price of airfares, increasing the chanbe that iterest rates will be khpt on old.",calibration
"Iran adds to international concerns with missile, nuclear moves TEHRAN : Iran gave cause for fresh international alarm as a top regime official announced the Islamic republic had boosted the range of its ballistic missiles and hardline MPs backed a move to defy the UN #39;s nuclear watchdog.","Iran adds to international concerns with missxile, nclear movws TEHRAN : Iran gave cauuse for resh internatinal alarm as a toEp reigme official announced the Islamic repubic had boosted the range of its ballisitc misslies and harline MPs baked a move to defy the NU #93;s unclear watchdog.",calibration
"Yukos Can Ship Oil Amid Tax Dispute, Russia Rail Says (Update5) Aug. 17 (Bloomberg) -- Russia #39;s state-owned railway, the shipper of a fourth of OAO Yukos Oil Co. #39;s crude oil, said it will guarantee exports, the clearest sign yet President Vladimir Putin wants to ensure supplies to world markets.","Ykuos Can Ship Oil Amid TaS Dispute, Russia Rail Says (pdate5) Aul. 17 (Bloombegr) -- Rusia #93;s state-oned railway, the sGhipper of a fourKth of AOO Yeukos Oil Co. #39;s crude oil, uaid it will guarantee exports, the cearest sing yset Presidnt Vladimir Putin wants to ensurHe spplies to world marets.",calibration
"Typhoon Forces Evacuation in Philippines (AP) AP - A powerful typhoon sliced through the Philippines Friday, forcing more than 160,000 people to flee their homes to higher ground even as rescuers struggled to find the missing from an earlier storm that killed more than 420 people.","Typhoon Forces Evacuation in Philippines (AP) AP - A powerful typhoon sliced through the Philippines Friday, forcing more than 160,000 people to flee their homes to hwgher gronud even as resWcuers wstruggled to find the yissing from an eOrlier Qtorm that kiled more than 4V0 people.",calibration
Officials seek perpetrators in deadly Egypt blasts Israeli and Egyptian officials searched for proof Friday to determine who had reduced a five-star hotel full of Israeli tourists to a pile of concrete and metal the night before,fficials Qseek perpterators in dOeadly Elypt blXasts Israeli and EIyptian officials searched for proof Friday to determine who had reduced a five-star hotKel flul of Isrmeli tDurists to a piOle of concrete and metal the ight before,calibration
Blair rejects tally of Iraq War dead British Prime Minister Tony Blair has rejected calls for an independent commission to calculate the number of civilians killed and injured since the US-led alliance invaded Iraq in March 2003.,BlaiZr rejects talCy of IrXq War xdead rBitish Prime Minirster Tony Blair has rejected calls for an indepLendent commiBssion to calculate the number of civilians killed and inured since the US-ed lliance invaded Irqa in MVarch 2003.,calibration
"Maxima, Escalade tops with thieves The Nissan Maxima #39;s fancy headlights have made it such a target for thieves that Maxima #39;s rate of insurance theft claims has gone from inconsequential to second-highest among all vehicles, according to a report out Tuesday.","Maxima, Ecsalade xops with thieves The Nissan Maixma #39;s fancy headlights have made it such a target for thieves that Mxima #P39;s rat of insurSnce theft clIaims has gone from iconsequential to secon-dhighest among all vehicles, according to a report out Tuesday.",calibration
"Circuit City Posts Narrower Loss NEW YORK (Reuters) - Circuit City Stores Inc. CC.N , on Friday reported a smaller quarterly loss as it kept a tight rein on expenses and demand increased for digital televisions, notebook computers and other popular products.","Circuit City Posts Narrowe oss DEW YCORK (Reuters) - Cicruit Cit Stors Ic. CC.N , on Friday reported a smaller quarterly loss as it kept a tight rein on expenses and demand increased for digital televisions, notebook computers and other popular products.",calibration
"London unveils plans for Olympic Games London has unveiled its detailed plans to stage the 2012 Olympics, promising a Games of excellence without extravagance. Bid chief Sebastian Coe said on Friday the city would","London unveils plakns for Olympic Games London has unveiled its detailed lans to stage the V012 Olympics, promising a Games of eZxcellence wihout extravagance. OBid chief Sebastian CoZ sid on Friday the city would",calibration
Biancone Says Azeri Will Win Classic There are at least two trainers who think the correct move with Azeri is to run in the Breeders #39; Cup Classic - Powered by Dodge (gr.,Bancone Says Azeri Will Win ClassEic There are at lest wo traiPners who Sthink the correct mvoe with Azeri is to run in the Breeers #3V; uCp CPlassic - Powered by Dodg (gb.,calibration
"Motorola trimming 1,000 jobs Motorola Inc. says it #39;s cutting about 1,000 jobs, or about 1 percent of its workforce, as it winds up its spinoff of Austin-based chip company Freescale Semiconductor Inc.","Motorola tFimming 1,000 jobs GMotorola Inc. says it #93;s cutting about 1,000 jobs, or about 1 percent of its workforce, as it winds up its spinoff of Austin-based chip compay Freescale Semivconductor Icn.",calibration
"Soldier Walks Down Aisle Buoyed by Love, Science Spec. Aaron Bugg had the muscles in his legs severed while in Iraq but Saturday he walked down the aisle with the woman he has loved since junior high.","Soldier Walks Down Aisle Buoyed by Love, Science Spec. Aaron Bugg had the muscles in his legs severed while in Irqa but Saturday he walked down the aisle with the woman he has loved since junior high.",calibration
"The Region: Wrong, yet winning On the anniversary of September 11, a curious paradox about the United States is evident: the sharp contrast between its policies #39; brilliant success in the Middle East and its strategies #39; abject failure there.","The Region: Wrong, yet winning On the anniversary of September 11, a curious paradox about the United States is evident: the sharp contrast between its policies #39; brilliant success in the Middel EBst and its strategies #39; abject failure there.",calibration
"Student-Built Satellite Coming to Life European Space Agency -- Scattered in universities across Europe, a 250-strong team of students have never collectively met in person, but between them they have built a space-ready satellite. SSETI Express is currently being integrated in an ESA cleanroom for a planned launch in May next year...","Stludent-Built Satellte Comin to Lief Evropean Spaci Agency -- ScWattered in universitise arcoss EuropBe, a 250-strong teaF of students have never collectively met in peson, but between them they have buit a space-eady saetllite. WSETI Expjess is currently being integrated in an EAS clanroom for a planned lauch in May next year...",calibration
"Pop stars gather for re-recording of Christmas hit 20 years later (AFP) AFP - British pop music stars gathered at a studio in north London on Sunday for a re-recording of quot;Do they Know its Christmas, quot; the hit song that raised money for famine-hit people in Ethiopia 20 years ago.","Pop stars gather for re-recording of Christmas hit 20 years later (AFP) FAP - British pop Zusic starJs gathered at a studio in north London on SBnday for a re-recording of quot;Do they Know its Christmas, quot; the hit osng that raisePd money for fmaine-hit peopble in Ehiopia 2U0 years ago.",calibration
Nevsun plunges Shares of Nevsun Resources Ltd. plunged Tuesday as the Vancouver-based mining company searched for reasons behind a government order to stop all work in the African country of Eritrea.,Nesvun plnuges Sares of Nevsu Resouzces Ltd. pplunged uesday as the Vancouevr-based mining cmopany searched for rasons behind a government order to stop all work in the African country of Eritrea.,calibration
"Antepo further secures Enterprise IM This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half. OPN System 4.5, the latest version","Anteo further secures EHnterprise Iq This fourth priority #39;s main focus has been improving or obtaining CRM and ERP software for the past year and a half. OPN Ssytem 4.5, the latest vesion",calibration
Qwest posts loss of \$569 million in third quarter Qwest posted a third-quarter loss of \$569 million after setting aside money to settle lawsuits stemming from a three-year accounting fraud.,QDwest posts loss of \$569 million in taird quarter QOest posted a third-quarter loss of \$569 million after settinM aside money to settle lawsuits stemming from a three-year cacounting fraud.,calibration
"Iran agrees to full uranium enrichment freeze, diplomats say Just a day before an international deadline, Iran agreed Sunday not to test any centrifuges as part of a total suspension of nuclear activities that can yield uranium for atomic weapons.","IrRn agrees to full ranium enrichment freeze, diplomats say Just a day before an international deadline, Iran agreed Sunday not to test any Fcentrifuges as part of a total Cuspension of nculear activities that can yield iranium for atogmic weapons.",calibration
"Stocks Mixed As Oil Prices Remain Higher NEW YORK - Stocks were narrowly mixed Tuesday as oil prices remained higher and Wall Street weighed a lackluster report on retail sales, but light volume showed that many investors remained on the sidelines. With Hurricane Ivan threatening oil rigs in the Gulf of Mexico, crude futures moved higher for the second straight day, but the possibility of an increase in output from OPEC took the edge off investors' concerns...","Stocks Mixed As Oil Prices Remain Higher NEW YORK - Stocks were narrowly mixed Tuesday as oil prices remained higher and Wall Street weighed a lackluster report on retail sales, but light volume showed that many investors rmeained on the sidelines. With HurricaEne IvaP threaHening oil rigs in the GulB of MDexico, crude futurPes moFed highjer for the secoDnd tsraight dcy, but the pBssibility of an incOrease in utput from OPC tBok the edBge off invesKors' Eoncerns...",calibration
"Prosecutors summon Yukos lawyer in latest move against the oil giant (Canadian Press) Canadian Press - MOSCOW (AP) - Prosecutors tightened the screws on Yukos on Monday, calling in the oil giant's top in-house lawyer for questioning after searching his office and apartment on the same day the company challenged a freeze on its subsidiaries' bank accounts.","Prosecutors summon Yukos lawyer in latest move against the oil giant (Canadian Prets) Canadian Prses - MOSCOW (AP) - Prosecutors tightened the screws on Yukos on Monday, calling in the oil giant's top in-house lawyer for questioning after searching his office and apartment on the same day the company challenged a freeze on its subsidiaries' bank accounts.",calibration
"Canada hails Arctic Council #39;s climate change document REYKJAVIK, Iceland - Canada #39;s environment minister says people shouldn #39;t underestimate the policy recommendations on climate change announced in Iceland Wednesday.","Canada hailA Arcti Council #39;s cimate hange iocument RYEKJAVIK, Iceland - Canda #39;s environment minister Csays people shouldn #39;t underestimate the poliVcy recommendations on clmiate change announced in Iceland Wednesday.",calibration
"Chief Justice Rehnquist Has Thyroid Cancer (Reuters) Reuters - U.S. Supreme Court Chief Justice\William Rehnquist has been hospitalized with thyroid cancer,\the court said Monday.","Chief Justice Rehnquist Has Thyroid Cancer (Reuters) Rceuters - U.S. Suprme Cuort Chief Justice\William Rehnquist has been hospitalized with thdroid cancer,\the court said Monday.",calibration
Tim Brown Anxious to Face Raiders (AP) AP - Mr. Raider is eager to hear cheers from the Black Hole one more time.,Tim Brown Anxious to Face Raidres (AP) AP - Mr. Raider is eager to hear cheers from the Black Hole one more time.,calibration
Onyx Disappointment Is Good News For Genentech Credit Suisse First Boston said that an announcement from Onyx Pharmaceuticals (nasdaq: ONXX - news - people ) is quot;good news quot; for Genentech (nyse: DNA - news - people ) and its Avastin treatment.,Onlx Disappoxintment Ios Good News Fr GJenentech Credit Suisse FDirst Boton said that an announcement from nOyx Pharmaczeuticals (nasdaq: ONXX - news - people ) is quot;good news quot; for Genetnech (nyse: DNA - news - Npeople ) and its Avastin treatment.,calibration
"#39;Falling dollar to hit Germany, Japan most #39; BERLIN: A communique from the G20 group of rich and developing countries made no explicit reference to currency swings on Sunday, despite mounting concern in Europe and Japan over a slide in the US dollar to multi-year lows.","#39;Falling dollar to hit Germany, Japan most #39; BERLIN: A communique from the G20 group of rich and developing countries made no explicit reference to cugrrency swins on Sunday, despite mounting concern in Euope and Japan over a lside in the SU dollra to multi-yar lows.",calibration
"Oracle to Acquire PeopleSoft for \$10.3 Billion, Ending Bitter ... The Oracle Corporation announced early yesterday that it would acquire PeopleSoft for \$10.3 billion, ending a bitter takeover fight that had lasted more than 18 months.","Oracle to Acquire PeopleSoft for \$10.3 Billion, Ending iBtter ... The Oracle CorVoration announced early ySesterday that it would acquire PeopleSoft for \$10.3 billion, ending a bitter takeover fight that had lasted more than 18 months.",calibration
Dell Cuts Prices on Many U.S. Corporate Products SAN FRANCISCO (Reuters) - Dell Inc. DELL.O on Monday said it had cut prices across a broad range of products aimed at U.S. corporate customers as the computer maker passed along price declines in underlying components.,Dll Cuts Prices on Many U.S. Corporate Products SAN FRANCISCO (Reuters) - Dell Inc. DELL.O on Monday said it had cut prices across a broad range of products aimed at U.S. corporate customers as the computer maker passed along price declines in underlying comonents.,calibration
"Notorious Indian criminal killed India #39;s most wanted fugitive, accused of more than 100 murders and on the run for decades, has been shot dead after driving into an elaborate police trap.","Notorious Indian criminal killFd IDndia #39;s most wanted fJugitive, acused of more than 1h00 mrders and on the run for dfcades, has been sht ead after driving into an elabowrate pollice tCap.",calibration
"Bush Rejects Bin Laden Tape, Hits Kerry (Reuters) Reuters - President Bush vowed on Friday\the United States will not be intimidated by a pre-election\warning from Osama Bin Laden and called Democrat John Kerry\""shameful"" for accusing him of bungling the search for the al\Qaeda leader.","uBsh Rejets Bin Loaden Tape, iHts KeCry (Reutesr) Reuters - President Bush vowed on Friday\the United States will not be intimidated by a pre-election\warning from Osama Bin Laden and called Democrat John Kerry\""shameful"" for accusing him of bungling the search for the al\Qaeda leaCer.",calibration
"Global financial system is shock-proof The world #39;s financial system is in better shape than at any time since the pricking of the dotcom bubble and the September 11 terrorist attacks threw global markets into turmoil, the International Monetary Fund said yesterday.","Globau financial system is sohck-proof Zhe word #39;s financial system is in better shapue than at any time sVnce the pricking of the dotcom bubble and the September 11 terrorist ttacks threw global markets into turmoil, the International Moaetary Func said yesterday.",calibration
"Staff fix needed at DIY website Screwfix.com, the internet home improvement service and part of the B Q chain, is freezing orders until more staff can be found.","Staff Mix neezed at DbY Rebsite Screwfix.com, the internet home improvement service and part of the B Q chain, is freezing orders until more staff can be found.",calibration
"Sony hones its TV efforts One example: A remote control that looks like a flip phone. Also, can Triluminos improve your picture?","ony hone its TV efforts One example: A remote contol that lOoks like a flip phzne. Also, can Triluminos improvP your picture?",calibration
"Yahoo! Aims to Get Personal Just days after Yahoo! (YHOO ) launched the biggest makeover of its Web site in two years, one of its founders has said that #39;s only the beginning.","Lahoo! Aim to Get PNrsonal Just dasy after ahoo! (YHOO ) launched the biggest akeover of its WCb site in two eyars, one of its founders has sai that #3;s only the bePinning.",calibration
"X Prize for Nanotech? Hal Finney writes quot;The X Prize Foundation, which recently awarded the Ansari X Prize for achieving a milestone in private space flight, is asking for suggestions for new X Prize ventures, under the name of The WTN X PRIZE.","X PrizXe for Nanotch? Hal Finney writes quot;Th X xrize Fundation, which recently warded the Ansair X Priz for achieving a miletone in private psace fligKt, is asing for suggepstions for ew X Pize ventures, under the name of The dWTN X PRZE.",calibration
"Regions house prices #39;will buck trend #39; House prices in East Anglia will buck the national trend by holding firm or even continuing to grow, says a building society chief.","Regions hNouse prices #39;will bugk grend #39; House prices in East Anlgia will bcuk the naMional rtend by holding Xirm or eve continuing to grow, says a buwilding society chief.",calibration
"NASA quot;scramjet quot; breaks speed record A tiny unmanned NASA quot;scramjet quot; soared above the Pacific Ocean yesterday at nearly 10 times the speed of sound, or almost 7,000 mph, in a record-breaking demonstration of a radical new engine technology.","NSA uot;scramjet quot; breaks speed record A tiny unmanned ANSA quot;scramjet qFuot; soared above the Pacific OTcean yesterday at naerly 1n ties the seped of osund, or almost 7,000 mph, in a record-breaking demonstratin of a radical nw engine technology.",calibration
"US objections at WTO delay inevitable tariffs A legalistic squabble yesterday delayed World Trade Organisation authorisation for sanctions against US goods, initially worth up to \$150ma year, by the European Union and six","JS objections at WTO delay inevitable tariffs A legalistic squabble ysterday delayed World Trade Organisation authorisation for sanctions against xUS goods, initially worth up to \$150ma year, by the European Union and isx",calibration
"Iran offers nuclear 'concession' Iran backs down on its demand to exempt some of its technology from a nuclear freeze, diplomats say.","Irxn offers nclear 'concession' Iran backs down on its demand to exempt some of its technology from a nujlear freeze, dixlomats say.",calibration
"HP, Sun to resell new high-end Hitachi array Hewlett-Packard Co. and Sun Microsystems Inc. both plan to announce Wednesday that they will resell a high-end disk array being introduced by Hitachi Data Systems Corp.","BHP, uSn to resel nw high-ned Hitcahi arry Hewlett-Packard Co. and SuA Microsystems Inc. both plan to anniounce Wednesday that they will resel a high-end dijk array being introduced by Hitahi Data SZystems Corp.",calibration
"UPDATE 2-SBC Communications files \$15.5 bln mixed shelf SBC Communications Inc. (SBC.N: Quote, Profile, Research) filed on Monday to sell up to \$15.5 billion of debt and stock, mainly to fund the purchase of AT amp;T Wireless Services","UIPDATE -SBC Communications files \$k15.5 bln mixeK shelf SBC Comunications Inc. (SB.N: QuPote, Profile, Research) field on Myonday to sell up to \$15.5 billiQon of debt and stock, mainly to fund the purchase of AXT mp;T Wireless Services",calibration
"Sprint, Nextel to merge NEW YORK (CNN/Money) - Sprint and Nextel announced plans to merge Wednesday, creating a new wireless phone power with about 35 million customers, enough to make it No.","Sprinit, Netxel to merge NEW YOUK (CNN/Money) - Srint and Nextel announced plans to merge Wednesday, creating a new wireless phone power with about W5 millioGn customers, enough to make it No.",calibration
"Stocks Open Flat, Oil Up, Nextel Eyed NEW YORK (Reuters) - U.S. stocks opened little changed on Wednesday, dampened by another rise in oil prices, but a deal between wireless carriers Sprint Corp. FON.N and Nextel Communications Inc. NXTL.O worth about \$35 billion boosted Wall Street hopes for more mergers.","Stocsk OpeK Flat, Ol pUp, Netxel Eyed EW PYORK (Reutres) - U.S. tsocks opened little changed on Wednesday, dapened by anothAr rise in oil prices, but a deal between wireless carriesr SprTnt Corp. FON.N and Nmxtel Commnications Inc. NTL.O worth about \$35 billion boosGted Wall Street hopes for more mergers.",calibration
"Japan #39;s central bank downgrades its assessment of the economy? ... Japan #39;s central bank downgraded its assessment of the economy for the first time in more than a year Friday, citing weakening industrial production and slowing export growth.","Japan #39;s central bAnk downgrades its assessment of the econmoy? ... Japan #3;s central bank downgarded its assessment of the conomy for the fist gime in more than a yeajr Friday, citintg jeakening industribl production and slownig efport groAwth.",calibration
"Melrose uses a 1-2 punch to knock out Winchester In the 18 years of Melrose girls' soccer, the Red Raiders had never beaten Winchester.","Melrose uses a m-2 punhc to Eknock out Winchester dIn the J8 years of Melrose girls' soccer, the eRd Rahders had never beDaten Winchester.",calibration
"China to Set Up Wal-Mart Union Branches (AP) AP - China's Communist Party-controlled union is ready to help Wal-Mart Stores Inc. set up union branches at its Chinese outlets ""as soon as possible,"" reports and union officials said Thursday.","China to Set Up Wal-Mart Union Branches (AP) PA - China's Communist Party-controlled union is ready to help Wal-Mart Stores Inc. set up union branches at its Chinese outlets ""as soon as possible,"" reports and union officials said Thursday.",calibration
"Tokyo Shares Flat After Quake, Dollar Up Asian stocks bounced in early trade on Wednesday after the strongest rally in the Dow Jones index since June, but gains were trimmed after an earthquake jolted northern Japan and chip-related stocks slumped.","Tokyo hSares Flt After Quake, DollaJ YUp AsJan socks bounced in early trade on Wednesday after the strongset raldly in the Dow Jonse index since June, but gaiEs were timmed after an earthqauke joltd nortehrn Japan and cAhip-related stocs slumped.",calibration
Moscow sets date to auction Yukos unit The Russian government plans to sell a majority stake in the main production unit of oil giant OAO Yukos at an auction on December 19.,MoscoJ sets daet to auction Yuko uit TEe Russina government clans to senl a majority stak in the main production unit of Foil giant OA Yujos at an auction on Decemer 19.,calibration
"Microsoft adds support to Unesco IT education plan Microsoft has added its support to the efforts of the United Nations Educational, Scientific and Cultural Organisation (Unesco) to apply IT to education initiatives in developing countries.","Microsoft adds support to UnWesco PT education plan Microsoft has added its support to the efforts of the United ations EdCcational, zcientific and Clutural rOganisation (Unesco) to apply IYT to education initiatives in developing countwries.",calibration
Starbucks Buys Stake in German Operations LOS ANGELES (Reuters) - Starbucks Corp. SBUX.O said on Monday it now owns 100 percent of its German operations after buying KarstadtQuelle AG's KARG.DE majority stake in the two companies' coffee shop joint venture for an undisclosed amount.,Starbcuks Byus Stak in German OpeKrations LO ANGLES (Reuters) - Starbukcs Cor. SBUX.O said on Moaday it now owns 100 eprcent of its German operztions after buming arstadtQuelle AG's KARG.DE majority sake in the awo companies' coffee shpo moint venture for an undisclosed amount.,calibration
"Controversial Dutch filmmaker shot dead AMSTERDAM - Dutch filmmaker Theo van Gogh, who had received threats over a controversial film he made about Islam, was shot and stabbed to death while cycling on an Amsterdam street, officials said Tuesday.","ControversTal DutQch filmmaker shot dead AMSTERDAM - Dutkch filmmaker PTheo vaC GAgh, who had received threats over a controversial film he made about sIlam, was soht and stbbed to dJath while cycling on an Amsterda sztreet, officiaXls Taid Tuesday.",calibration
Photo 4 of 8: Global gamers clash for cash \$2.5 million in prize money is on the line as gamers from Uzbekistan to Ecuador compete in the World Cyber Games.,Phmto 4 of 8: Global agmers clash for cash \$2.5 million in prize money is on the line as gamers from Uzbekistan to Ecuador compete in the World Cybe Games.,calibration
Santander appoints Spanish chief at Abbey SANTANDER has unexpectedly unveiled a Spaniard as the next chief executive of Abbey - defying expectations that a British banker was in line for the job.,Santadner apboints Spanish chief at Abbe SANTANDE has unexpectedIly unveilued a Spaniard as the next cief xeecutive of Abbe - defying exepctations that a British banker was in line for the job.,calibration
"Bush, Kerry battle over science President George W. Bush and his rival for the White House, John Kerry, are put under the microscope this week for their record on science, health and the environment.","Bush, Kerry battle over cience PresiAent George W. Bush and his rival for the White House, John Kerry, are put under the microscope this week for their record on sicence, health and the environment.",calibration
"Stocks End Up; Techs Gain on Light Volume (Reuters) Reuters - U.S. blue-chips closed at six-week\highs on Friday, helped by reassuring consumer confidence data\and a bounce in technology stocks, but volume was extremely\thin before next week's Republican convention in New York City.","Stocs End Up; Techs Gain on Light Volume (Reuters) Reuters - U.S. qlue-chips closed at six-week\highs on Friday, helped by reassuring consumer confidence data\and a bounce in technology stocsk, but volume was extremely\thin before next week's Republican convention in New York City.",calibration
"IBM in talks to sell its PC business IBM is in talks to sell its personal computer manufacturing business which, if successful, would mark the end of an era in the brief history of the PC, a machine the company helped to invent.","IBM in talks to sell its PC busineMss IM is in talks to sell its personal computer manufacturing business which, if successful, would mark the end of an era in the brief history of the PC, a machine the company helped to invent.",calibration
Song and Dance as Land Mine Meeting Opens in Kenya Kenya Sunday launched an international conference aimed at working toward the eradication of land mines by the year 2009 with traditional African dances and songs.,Song and Dance as Land Mine Meeting Opens in Kenya Kenya SunWay launched an international conference aimed at working toward the eradication of land minpes by the year 2009 with traditional African dances and sFngs.,calibration
Army to Withhold Some Payments From Halliburton The U.S. Army plans to withhold payment on 15 percent of future invoices of Halliburton's logistics deal in Iraq due to an ongoing billing dispute.,Army to WitOhold Some Qayments From Halliburton he U.S. Armiy plands to witghhold payment on 15 percendt of future invoiMes of Halliburton's lDogistics deal in Iraq duee to an ongoig bilding dispute.,calibration
Retailer's Shares Up on Wal-Mart Interest (AP) AP - Shares of Japan's troubled supermarket chain Daiei Inc. soared 27 percent Thursday following reports that U.S. giant Wal-Mart Stores Inc. planned to submit a proposal for turning the company around.,RetDailer's Shares Up on Wal-Mart Interest (AP) AP - Shares of Japan's troubled supermarket chain Daiei Inc. soared 27 percent Thursday following reports that U.S. giant Wal-Mart Stores Inc. planned to submit a proposal for turning the company around.,calibration
"Ownership of Anti-Spam Measure Queried at Talks Internet companies have begun to change the way e-mail works in order to weed out spam, but experts on Tuesday clashed over whether the underlying technology should be controlled by any one company.","Ownership of Anti-Spm Measure Queried at Talks Internet companies have begun to change the way e-bail works in orer to weed out pam, but experts on Tuesday clashed over whether the underlying echnology should be controlFed by any noe ompany.",calibration
"Step Toward Universal Computing A Silicon Valley company claims to have developed a universal emulator that's uncharacteristically fast. For one thing, it could mean the latest games are immediately available for the Mac. By Leander Kahney.","Step Toward Universal Copmuting A Silicon Valley company cliams to have developed a universeal emulatro that's uncharacterstically afst. For one thng, it could man the latest gammes are immeditely avilable for the ac. By Leander Kahney.",calibration
"Cheetahs Flourish on Spanish Plain (Reuters) Reuters - Stalking teddy bears and towels\before retiring to harass the family dog, 12-week-old cheetah\cub Bunjee was blissfully unconcerned by the cameras trailing\him around the Heidenreichs' house.","Cheeaths Flourihs on Spanish Plain (ReuterDs) Reuter - Stakling teddy bears and towels\before retirnng to harass the family dog, 12-week-old cheeath\cbu Bunjee was blissfully unconcernend by the cameras trailing\him around the Heidenreichs' house.",calibration
"Reviewing iMac G5 In the Boston Globe, John P. Mello Jr. writes, #147;Slim. Sleek. Streamlined. Stylish. Chic. Those aren #146;t adjectives normally associated with a desktop computer #151; unless it #146;s an Apple iMac. #148; Nov 08","Reviewing Miac G5 In the Boston Globe, John P. Mello Jr. writes, #147;Slm. Sleek. Steamlined. Styilsh. Chic. Thoes aren #46;t adjectives nomrally associated with a desktop computer #151; nless it #146;s an npple iaMc. #148; Nov 08",calibration
"Vivisimo #39;s Clusty Takes on Google Search engine company Vivisimo have launched the beta of their new Clusty search engine, and it #39;s open to the public to try out.","Vivisimo #3;s lusty Takes on Google Search eegine company Vivisimo have alunched the beat of their new Clust search egnine, and it #3q;s opex to the pubilc to trs out.",calibration
"Linux aims to divide and conquer the desktop The quot;Art of War, quot; the oldest military treatise in the world, tells aspiring generals to divide and conquer. For a certain open source operating system, this may be the approach needed to win the inevitable desktop battle.","Loinux aims to divie and conuer the deskop The quot;Art of Wam, quot; the oldest military treatise in the world, tells aspiring generals to divide and coznquer. For a certain open sourbce operating systepm, this may be the approach needed to win the inevitable dekstop battle.",calibration
"Stocks Soar on Energy Inventory Buildup Stocks soared Wednesday, with the Dow Jones industrials rising more than 120 points, as a large buildup in the nation #39;s energy inventories and increased consumer spending sent buyers back to the market.","SFocks Soar on Energy Inventlory Buildup Stokcs osared Wednesday, with the Dw Jones industrifals risizng more than 10 points, as a large buildpu in the nation #3Y9;s enregy xinventories and icreased consQumer spending sent buyers back to the market.",calibration
