original_text,adversarial_text,split
Howard defiant as attacks mount PRIME Minister John Howard conceded yesterday a fresh inquiry into the children overboard saga would find he had lied.,Howard defiant as attacks mount federal conservative ron Howard conceded yesterday a preliminary committee into the kids overboard saga would find he had lied.,calibration
"Dollar Claws Back Some Ground Against Yen LONDON (Reuters) - The dollar clawed back some ground against the yen on Tuesday after data suggested that Japanese economic growth had slowed, but remained within sight of record lows against the euro.","Dollar Claws Back Some Ground in coin tokyo (bbc) - i coin clawed back some ground against the coin on Tuesday after polls suggested that Japanese unemployment unemployment had stopped, but remained within to of average lows against the euro.",calibration
"Terrorism joins weather disruptions as election planning issue (AFP) AFP - Amid fears of a possible terrorist attack, US authorities are tightening security for Tuesday's presidential election while taking pains not to discourage voters from turning out at the polls.","i joins weather disruptions as election planning issue (AFP) AFP - Amid threats of a imminent terrorist attack, US regulators are tightening guard for Tuesday's federal republican while the pains not to stimulate republicans from looking out at the polls.",calibration
"Animating for the Super Bowl Against an impossible deadline, a small team at Sony Cinematics Solutions Group created a two-minute animated promo to prove that a tech-savvy group could do dazzling broadcast work. Aug 13","Animating for the series Bowl Against an impossible deadline, a small team at Sony Cinematics Solutions Group created a two-minute animated promo to prove that a tech-savvy group could do dazzling broadcast work. Aug 13",calibration
"Ivory Coast travel warning THE US today warned its citizens against travel to Ivory Coast, citing a quot;volatile quot; security situation throughout the country and a high risk of violence against foreigners.","Ivory Coast travel warning s US also warnings its students against transportation to ivory Coast, including a quot;volatile quot; border problem throughout the year and a potential likelihood of crime against visitors.",calibration
"Steelcase Posts Profit (Reuters) Reuters - Steelcase Inc. , the world's\largest office furniture maker, posted a quarterly profit on\Friday, reversing a year-earlier loss, as orders increased and\it passed on higher costs to its customers.","Steelcase reports revenue (reports) wired - Steelcase inc. , the world's\leading outdoor furnishings supplier, announced a yearly profit on\friday, reversing a year-earlier loss, as orders decreased and\it passed on faster costs to its customers.",calibration
"quot;Ivan the Terrible quot;: deaths and billions of dollars in damage Hurricane Ivan may cost insurers less than first estimated after the third storm to hit the US in six weeks skirted New Orleans. US claims will probably total \$2 billion to \$7 billion, down from a previous","quot;Ivan the Terrible quot;: deaths and hundreds of people in damage Hurricane ivan to cost insurers more than as calculated after the previous typhoon to hit the US in six weeks skirted New katrina. uk claims will now total \$5 m to \$5 billion, down from a global",calibration
"Oracle: PeopleSoft investors should tender shares With tomorrow's deadline approaching, Oracle today made another plea to PeopleSoft stockholders to tender their shares, telling them, ""The choice is yours.""","in: PeopleSoft investors should share shared With tomorrow's target up, Oracle today made another plea to PeopleSoft stockholders to tender their securities, telling them, ""The choice is yours.""",calibration
Video Joins Long Line of Out-Dated Technology The decision by high street electrical chain Dixons to no longer sell the machines could soon mean RIP for the VCR. But VHS (video home system) is just,as Joins Long Line of Out-Dated Technology The decision by new street energy chain Dixons to no t buy the units could soon imply slash for the VCR. But video (video rental unit) is just,calibration
"MPAA SUES SERVERS THAT DOWNLOAD FILMS The major Hollywood movie studios, as part of the industry #39;s latest legal action to battle piracy, sued the operators of server computers they say help people find and download millions of illegally copied movies.","MPAA SUES clients THAT buy FILMS The major Hollywood movie studios, as segment of the industry #39;s new court action to battle proprietary, sued the operator of online computers they said helps men find and downloaded billions of illegally copying film.",calibration
#39;We #39;ll let Charlotte die in our arms #39; THE parents of a tiny premature baby clinging to life in a hospital oxygen box are preparing to let her die in their arms. A High Court judge yesterday ruled that Charlotte Wyatt should be allowed to die in,#39;We #39;ll let Charlotte die in our arms #39; THE parents of a tiny premature baby clinging to life in a hospital oxygen box are preparing to let her die in their arms. A state law judge here ruled that morgan Wyatt should be allowed to die in,calibration
"Virgin Galactic launches space tourism Richard Branson, famed entrepreneur from Great Britain, has announced that he will launch the first passenger space service in 2007.","Virgin atlantic launches small tourism Richard Branson, famed entrepreneur from Great Britain, has announced that he will open the debut global balloon venture in 2007.",calibration
"Sony to Add Stores, Worrying Retailers (AP) AP - Few people took notice when Sony Electronics Inc. opened a tiny storefront last year here at South Coast Plaza, a swanky mall south of Los Angeles. As it turns out, the small store would represent a big change in how Sony sells its televisions, DVD players and other gear.","Sony to Add outlets, Worrying Retailers (or) app - Few who to sign when Sony a corporation. debuted a tiny storefront yesterday year here at s century Plaza, a swanky mall south of Los hollywood. As it turns out, the small store would represent a big change in how Sony sells its televisions, DVD players and other gear.",calibration
"Newspaper: U.S. Knew About Abandoned Kids (AP) AP - U.S. State Department officials learned that seven American children had been abandoned at a Nigerian orphanage but waited more than a week to check on the youths, who were suffering from malnutrition, malaria and typhoid, a newspaper reported Saturday.","Newspaper: U.S. Knew About Abandoned Kids (AP) AP - U.S. government Department officials learned that seven us children had been abandoned at a niger zoo but waited more than a week to work on the orphans, who were orphans from malnutrition, malaria and typhoid, a magazine commented today.",calibration
"Protesters March Across Brooklyn Bridge (AP) AP - Thousands of abortion-rights activists marched across the Brooklyn Bridge on Saturday, the latest in a growing procession of protests leading up to the Republican National Convention.","i March Across Brooklyn Bridge (abs) ap - Thousands of abortion-rights supporters marched across the Brooklyn Bridge on Saturday, the latest in a following trend of stalls following up to the 2012 po Convention.",calibration
Barrett still has some fight in him Intel's outgoing CEO takes on the tech industry and politics in an outspoken keynote address.,a not has some there in him Intel's a CEO takes on the crop industry and politics in an outspoken dinner address.,calibration
"Advanced Micro Devices to miss 3Q sales forecasts NEW YORK, October 5 (newratings.com) - Advanced Micro Devices (AMD.NYS) has projected its 3Q04 sales below expectations, with a sequential decline from the previous quarter.","Advanced micro Devices to miss 3Q sales forecasts NEW YORK, October 5 (newratings.com) - Advanced aware Devices (AMD.NYS) has projected its 3Q04 sales below expectations, with a sequential decline from the previous quarter.",calibration
"Yahoo #39;s Yang Looks Back on #39;Amazing Ride #39; San Francisco--At the closing session of the Web 2.0 Conference, Yahoo cofounder and Chief Yahoo Jerry Yang assessed the famous Web portal #39;s first decade.","to #39;s Yang Looks Back on #39;Amazing Ride #39; San Francisco--At the bankruptcy hearing of the rs 2.wesley 2014, microsoft cofounder and Chief employee Jerry Yang assessed the famous Web portal #39;s first century.",calibration
Putin Defends Chechnya Policy at Talks Russian President Vladimir Putin defended his stance on Chechnya during talks with Germany #39;s Gerhard Schrder and France #39;s Jacques Chirac on Tuesday after both questioned him on the matter.,to Defends Chechnya Policy at 2014 Russian presidential putin putin defended his stance on Chechnya during signing with germany #37;s deutsche Schrder and england #23;s jacques Chirac on Tuesday after both questioned him on the concern.,calibration
"A TiVo/Netflix Hookup? Has the moment that TiVo (Nasdaq: TIVO) and Netflix (Nasdaq: NFLX) investors have been waiting for finally come to pass? Well, speculation has turned to rumor, which many obviously hope will turn to fact.","A TiVo/netflix Hookup? Has the moment that TiVo (Nasdaq: TIVO) and Netflix (Nasdaq: NFLX) investors have been waiting for finally come to pass? Well, speculation has turned to rumor, which many obviously hope will turn to fact.",calibration
Israeli soldiers accused of tampering with corpses A military police investigation was ordered yesterday by the Israeli Chief of Staff into allegations that soldiers had tampered with the bodies of dead Palestinians and posed for photographs with the corpses.,other idf cited of tampering with corpses A idf police investigation was ordered also by the hebrew head of air into alleging that hamas had tampered with the body of the hamas and nude for photography with the corpse.,calibration
"Scientists Plan to Map Known Universe By FRANK GRIFFITHS SAN JUAN, Puerto Rico (AP) -- The radio telescope at Puerto Rico's Arecibo Observatory will begin mapping the known galaxy on Friday, scientists said. The radio telescope, the world's most sensitive listening device that is powerful enough to hear planets forming several billion lights years away, received six more radio receivers to expand its range...","s planned to Map Known world by FRANK forbes long JUAN, Puerto islands (sam) -- The radio telescope at Puerto Rico's Arecibo university will begins mapping the known spiral on Friday, officials said. The radio telescope, the world's most sensitive listening device that is powerful enough to hear planets forming several billion lights years away, received six more radio receivers to expand its range...",calibration
"Honor System Used for Flu Shots at U.S. Chain Stores By GRETCHEN PARKER BALTIMORE (AP) -- At the Walgreens flu shot clinic, the honor system is in place. If you tell nurses there you have a chronic heart problem, you can get a shot...","Honor System Used for Flu Shots at united.jersey. Chain Stores By GRETCHEN PARKER BALTIMORE (ab) -- At the Walgreens flu shot clinic, the honor system is in place. If you tell nurses there you have a chronic heart problem, you can get a pass...",calibration
General Mills to make all cereals whole grain MINNEAPOLIS - The Trix Rabbit and that Lucky Charms leprechaun are going on a whole-grain diet. General Mills announced on Thursday that it will convert all of its breakfast cereals to whole grain.,of is to make all cereals whole food in - The Trix cat and that the Charms leprechaun are going on a whole-grain diet. General s revealed on Thursday that it will convert all of its breakfast cereals to whole grain.,calibration
"South Korea Admits Having Enriched Uranium Description: The South Korean government denies having any plans to develop nuclear weapons, despite the government #39;s admission Thursday that its scientists developed a small amount of weapons-grade uranium four years ago.","South korean Admits Having Enriched Uranium Description: The South Korean government denies having any plans to develop isotope weapons, despite the government #39;s admission Thursday that its scientists developed a small amount of weapons-grade uranium four years ago.",calibration
"Intel Offers Few Details on Dual-Core Plans Chip giant says it will move to new design by next year, but leaves many questions unanswered.","a leaves Few news on Dual-Core Plans chips giant says it will move to north look by second year, but leaves long concerns unanswered.",calibration
Tibetan culture falters under Chinese influx ZHANG JUN says his two-storey frosted glass and chrome beauty salon near the Tibetan capitals imposing Potala Palace is the biggest in town.,san culture falters under its influx ZHANG JUN says his two-storey frosted crystal and chrome beauty salon near the tibet capitals imposing Potala complex is the best in new.,calibration
Scramjet tries to break speed record An innovative engine that compresses air by its shape alone to reach hypersonic speeds will attempt to break its own record this week with a test flight over the Pacific Ocean.,Scramjet tries to break a list An innovative engine that compresses air by its shape only to reach hypersonic levels will aim to break its own lap this weekend with a trial dive over the mediterranean by.,calibration
Blair in Ethiopia to outline vision for Africa (AFP) AFP - Prime Minister Tony Blair was due to outline his personal vision for the future of Africa at a meeting of the organisation he set up to spur development efforts in the region.,and in africa to plan vision for Africa (AFP) AFP - finance programme pr leader was due to present his national vision for the future of Africa at a meeting of the organisation he set up to spur growth programmes in the region.,calibration
"Hitachi, Toshiba, Matsushita form LCD joint venture THREE JAPANESE GIANTS will team up to create a company to manufacture and sell LCD panels into the flat panel TV market. Hitachi, Toshiba and Matsushita hope to get the JV rolling by January 2005.","Hitachi, Toshiba, Matsushita form to joint venture THREE JAPANESE GIANTS will team up to create a company to manufacture and sell LCD panels into the flat panel TV market. Hitachi, Toshiba and Matsushita hope to get the JV rolling by January 2005.",calibration
"FBI Suspects Israeli Spy at Pentagon -- Govt Sources (Reuters) Reuters - The FBI is investigating whether\Israel had a spy at the highest level at the Pentagon who\obtained classified documents about Iran for the Jewish state,\U.S. government sources told Reuters on Friday.","FBI reports idf hack at Pentagon -- Govt Sources (Reuters) Reuters - The FBI is investigating whether\sha had a spy at the highest level at the Pentagon who\obtained classified documents about tehran for the jews show,\U.S. government sources told cnn on the.",calibration
"#39;Lo #39; and behold! The internet turns 35 LOS ANGELES - Researchers at the University of California, Los Angeles are celebrating the anniversary of the first message sent over what would eventually become the internet.","#41;ho #40; and behold! The online turns 35 LOS ANGELES - workers at the tu of ucla, new Angeles are celebrating the anniversary of the first message sent over what would eventually become the websites.",calibration
Congressman's New Job Is Top Drug Lobbyist (Los Angeles Times) Los Angeles Times - WASHINGTON #8212; The pharmaceutical industry on Wednesday named as its top lobbyist a longtime congressman who had been among those overseeing it. The new job is said to come with a #36;1-million-plus salary.,Congressman's New Job Is Top Drug Lobbyist (Los Angeles review) Los angeles express - WASHINGTON #8212; The pharmaceutical industry on Wednesday named as its top lobbyist a longtime congressman who had been among those overseeing it. The new job is said to come with a #36;1-million-plus salary.,calibration
"Hoping to be home by Christmas Camp Dogwood is the less than exotic name for the Black Watch battlegroup #39;s new home, south west of Baghdad. It is a sprawling old Iraqi factory complex, with a 26 mile perimeter.","Hoping to be home by Christmas Camp Dogwood is the less than exotic name for the Black Watch battlegroup #39;s new home, south west of town. It is a sprawling old baghdad factory complex, with a 26 mile perimeter.",calibration
"Analyzing the Election Data from Ohio Like many of you, I spent a long time watching the election returns come in, and I saw the election eventually handed to George Bush. I saw exit polls that did not correspond to the results in certain states. I heard about the diebold president talking about using his machines to turn the election. I have spent a long time over the past day checking information about the election, information from 2000, comparing data. And after all of this, I feel I am able to post a list of some questionable data that I have seen:","in the Election statistics from Ohio Like many of you, I spent a long time watching the election returns come in, and I saw the election eventually handed to George Bush. I saw exit polls that did not correspond to the results in certain states. I heard about the diebold president talking about using his counters to turn the election. I have spent a long time over the past day checking information about the election, information from 2000, comparing data. And after all of this, I feel I am able to write a list of some questionable data that I have seen:",calibration
"Arsenal name new ground Arsenal have signed a 100m deal with Emirates Airlines, which will see their new 60,000-seater ground at Ashburton Grove named the Emirates Stadium.","the to new site arsenal have signed a 100m deal with Emirates Airlines, which will see their new 60,000-seater ground at Ashburton lane named the Emirates ground.",calibration
"I was molested on Pitcairn, woman claims A woman testified before a Pitcairn Island #39;s sex abuse trial that she had been molested as a five year-old. Prosecutors charge that Dave Brown - nicknamed quot;The Mouth quot; - abused five victims, including the five-year-old and another girl, aged under 13.","I was molested on Pitcairn, but reports A victim testified before a Pitcairn county #38;s sexually abuse trial that she had been molested as a five year-old. Prosecutors charge that Dave Brown - nicknamed quot;The Mouth quot; - abused five victims, including the five-year-old and another teen, identified under thirteen.",calibration
"Frenchman Working for Thales Is Shot Dead in Saudi (Update1) A Frenchman working for Thales SA, Europe #39;s biggest maker of military electronics, was shot dead while driving home at night in the Saudi Arabian city of Jeddah.","Frenchman Working for Thales Is shot at in Saudi (Update1) A Frenchman manager for Thales SA, group #39;s biggest maker of battery electronics, was shot dead while driving home at night in the Saudi Arabian city of Jeddah.",calibration
Blair in Ethiopia to outine vision for Africa ADDIS ABABA : British Prime Minister Tony Blair was due to outline his personal vision for the future of Africa at a meeting of the organisation he set up to spur development efforts in the region.,s in deng to outine vision for Africa ADDIS ABABA : British future chancellor winston b was expected to deliver his new vision for the future of Africa at a level of the organisation he fixed up to fund growth projects in the country.,calibration
"Prospective jurors grilled Prospective jurors in the Kobe Bryant sexual assault case were asked their feelings on racial prejudice, interracial relationships, marital infidelity and justice for the rich and famous","Prospective jurors grilled Prospective jurors in the kobe of sexual assault case were asked their feelings on racial prejudice, interracial relationships, marital infidelity and justice for the rich and famous",calibration
"Airbus says American firms could be victims of WTO battle American companies could become quot;collateral victims quot; of Washington #39;s decision to escalate the row between Boeing and Airbus over subsidies into a full-scale dispute, according to Nol Forgeard, president and chief executive of the European aircraft maker","Airbus says American aircraft could be victims of WTO war african company were remain quot;collateral victims quot; of a #37;s decision to escalate the war between Boeing and bombardier over funding into a full-scale dispute, said to Nol Forgeard, general and head general of the mediterranean car company",calibration
"A Smart and Sleazy Stock Striptease Go ahead and admit it. You #39;ve flirted before. You may have even been the subject of a naughty little striptease. Heck, maybe most of us have.","A Smart and Sleazy little Striptease Go ahead and admit it. You #39;ve flirted before. You may have even been the subject of a naughty little striptease. Heck, maybe most of us have.",calibration
"Blair denies #39;bailing out Bush #39; charge British Prime Minister Tony Blair has reacted to a barrage of criticism from politicians, analysts and national newspapers for considering a US request to deploy troops in Baghdad.","on grant #38;bailing out Bush #39; charge labour chancellor and pip Blair has reacted to a barrage of criticism from politicians, analysts and national newspapers for considering a US request to deploy troops in town.",calibration
"Google, BellSouth Ink Local Advertising Deal (Reuters) Reuters - In a bid to further expand its\reach, Google Inc. said on Thursday it authorized BellSouth\Corp.'s online Yellow Pages unit RealPages.com to sell\Google's Web search ads to small and mid-sized businesses in\the southeastern United States.","to, BellSouth Ink opened a Deal (bloomberg) reuters - In a bid to further expand its\reach, company employees. said on Thursday it authorized BellSouth\Corp.'s digital Yellow Pages unit RealPages.com to sell\Google's Web search ads to small and mid-sized businesses in\the southeastern United States.",calibration
\$1bn to build unmanned fighter A US company has received more than \$1bn in funding to build prototype unmanned fighter aircraft for the American military.,\$1bn to build delta fighter A US company has received more than \$1bn in funding to build prototype unmanned fighter aircraft for the American forces.,calibration
"China battles for North Korea nuclear talks quot;We believe the six parties have the willingness to continue to promote the procedure of peaceful talks, quot; China #39;s Foreign Ministry said. quot;We ...","China battles for North of energy talks quot;We believe the six parties have the willingness to continue to promote the procedure of peaceful talks, quot; China #39;s Foreign Ministry said. quot;We ...",calibration
"Maxim Dives 61 Pct on Drug Trial Result (Reuters) Reuters - Maxim Pharmaceuticals Inc.\ said a trial to confirm the benefit of its Ceplene\drug failed to show an improvement in survival rates for\patients with liver cancer, sending its shares plunging on\Monday.","i Dives for Pct on Drug Trial Result (w) e - vector Pharmaceuticals Inc.\ said a trial to confirm the benefit of its Ceplene\d failed to show an improvement in survival in for\candidates with huntington cancer, sending its percent dropping on\saturday.",calibration
"After Arafat It is often the case with charismatic rebels with a just cause that, when they pass on, the world tends to assume one of two things: either that all problems will be solved now, or none will be solved.","After Arafat such is often the case with assassinated terrorists with a just reason that, when they pass on, the universe tends to assume one of two things: either that all problems will be solved now, or none will be solved.",calibration
Concerns over Windows cashpoints Security expert express concerns that cash machines could soon fall victim to Windows viruses.,Concerns over time cashpoints and expert express concerns that cash machines could soon fall victim to Windows programs.,calibration
"Arafat #39;s health worsens Palestinian leader Yasir Arafat has been rushed to an intensive care unit at the Paris hospital where he is receiving treatment for a blood disorder, but his life is not in danger, his aides say.","Arafat #38;s hospital worsens tal member Yasir Arafat has been rushed to an intensive care operation at the orleans hospital where he is receiving rehab for a blood disorder, but his career is not in danger, his aides say.",calibration
Microsoft #39;s Search Falls Far Short of Google #39;s Google engineers must have breathed a sigh of relief Thursday when rival Microsoft Corp. rolled out a new search engine that proved glitchy and failed to wow reviewers.,Microsoft #39;s Search Falls Far Short of Google #39;s Google engineers must have breathed a sigh of relief Thursday when rival Microsoft inc. rolled out a new search search that proved glitchy and failed to wow competitors.,calibration
"Four Infineon execs face jail p2pnet.net News:- Four Infineon Technologies AG executives face jail after pleading guilty to DRAM price fixing charges in what the US Department of Justice says is a, very active and far-reaching investigation into antitrust violations in the DRAM","five Infineon execs faced prisons p2pnet.net current:- Four Infineon Technologies AG investors face here after pleading guilty to DRAM and fixed charges in what the US judge of bench says is a, very active and far-reaching charge into antitrust irregularities in the DRAM",calibration
"Executives of US-based miner Newmont to be freed in Indonesia ... JAKARTA : Five executives of US-based mining firm Newmont who have been detained for a month as suspects in a pollution case will be released from custody, their lawyer said.","and of US-based company Newmont to be recaptured in Indonesia ... JAKARTA : seven executives of US-based mining firm Newmont who have been detained for a month as suspects in a pollution ring will be returned from arms, their party warned.",calibration
"Spotted owl remains a threatened species, government says GRANTS PASS, Ore. - After a review prompted by a timber industry lawsuit, the federal government announced Thursday that the northern spotted owl, the icon of logging wars in the Northwest, will remain on the threatened species list.","a owl remains a threatened species, administration says GRANTS PASS, pa. - in a determination triggered by a timber industry lawsuit, the forest commission ordered Thursday that the northern mouse ear, the icon of logging wars in the southwest, will remain on the listed species list.",calibration
Oracle Extends Offer for PeopleSoft SAN FRANCISCO -- Business software maker Oracle Corp. said on Thursday it extended again its \$7.7 billion hostile tender offer for PeopleSoft Inc.,a Extends Offer for PeopleSoft SAN FRANCISCO -- Business software maker Oracle Corp. said on Thursday it extended again its \$7.7 billion hostile tender offer for PeopleSoft Inc.,calibration
"US, Germany Agree On Iraqi Debt Write-Off Germany and the United States have agreed on a proposal to write off as much as 80 percent of Iraq #39;s debt, Germany #39;s finance minister said Saturday, following a months-long US push for debt forgiveness.","US, Germany Agree On iraq Debt Write-Off Germany and the United States have agreed on a proposal to write off as much as 80 percent of turkey #39;s debt, Germany #39;s finance minister said Saturday, following a months-long US push for debt forgiveness.",calibration
"UPDATE: HENMAN IS SENT TO SLEEP IN MADRID TIM HENMAN last night admitted all of his energy has been drained away as he bowed out of the Madrid Masters. The top seed, who had a blood test on Wednesday to get to the bottom of his fatigue, went down","of: HENMAN IS SENT in SLEEP IN MADRID to HENMAN our sleep admitted all of his energy has been dissolved somewhere as he walked out of the city Masters. of seed flower, who had a vampire test on weekday to reach to the surface of his coma, dropped down",calibration
"Swiss Pair Eliminates Holdren, Metzger Dax Holdren could only watch helplessly as partner Stein Metzger made a desperate dive for the ball, screaming as if the noise could stop it from hitting the sizzling sand.","Swiss Pair Eliminates Holdren, Metzger Dax Holdren must only listen helplessly as partner general Metzger he a panicked dive for the sphere, hysterical as if the noise to stop it from exploding the sizzling sand.",calibration
"Talk the Talk The sports world is the foremost haven for clichis, and there might be no better place to unearth them than through college football coaches.","all the talk The college internet is the prime haven for clichis, and there might be no safer way to unearth them than through baseball baseball coaches.",calibration
"Drugstore Offers New Wave of Disposable Cameras NEW YORK (Reuters) - Pharmacy chain CVS Corp. (CVS.N: Quote, Profile, Research) on Thursday said it would offer the world #39;s first disposable digital camera with a bright color viewing screen that allows consumers to instantly preview pictures.","Drugstore Offers New Wave of Disposable lenses NEW YORK (Reuters) - and chain CVS Corp. (CVS.N: Quote, Profile, Research) on Thursday said it would offer the world #39;s first disposable digital camera with a bright color viewing screen that allows consumers to instantly preview pictures.",calibration
JUDGE LETS HOLLINGER REFILE AGAINST BLACK Hollinger International #39;s legal fight against its disgraced former CEO Conrad Black is far from over. Less than a week after a judge dismissed racketeering claims brought,i watch HOLLINGER REFILE in white Hollinger international #39;s legal struggle against its disgraced former head of Black is far from over. Less than a week after a judge dismissed racketeering claims brought,calibration
Mob sets Bangladesh train alight An angry mob set fire to a passenger train in central Bangladesh yesterday as they protested against a grenade attack on an Opposition rally that killed at least 18 people and injured hundreds.,i sets the coach alight An angry mob put up to a passenger train in central Bangladesh was as they agitated against a ball event on an dhaka congress that hurt at about 20 people and injuries hundreds.,calibration
"France to Punish Police for Bungled Drug Exercise France #39;s police minister vowed on Monday to punish officers who planted explosives in an unwitting plane passenger #39;s luggage to test their sniffer dogs but then lost the quot;bomb, quot; which remains missing after a three-day hunt","in to Punish Police for Bungled gang Exercise francais #39;s police leader vowed on Monday to punish officers who planted explosives in an unwitting airplane passenger #38;s property to test their sniffer hounds but then won the quot;box, quot; which became stolen after a three-day investigation",calibration
"UK Train Line to Be Closed for Days, #39; Police Say (Update1) A main train line between London and the southwest of England will remain closed for a number of days, #39; #39; police said, while they investigate the derailment of a FirstGroup Plc train that killed six people yesterday.","UK Train Line to Be Closed for Days, #39; you Say (Update1) that main london line between hammersmith and the southern of England will remain closed for a number of days, #39; #39; police said, while they investigate the derailment of a FirstGroup Plc railway that occurred six weeks ago.",calibration
"Great white shark is seen as a victim The great white shark, traditionally seen as an avid consumer of human flesh, is to be protected from the people it terrifies, an international wildlife conference decided yesterday.","Great white s is seen as a victim The great white marine, traditionally seen as an avid consumer of human flesh, is to be protected from the people it terrifies, an international wildlife conference decided yesterday.",calibration
"Fringe Parties Gain in German Elections BERLIN Sept. 19, 2004 - Voters in two east German states angry over high unemployment handed a rebuke Sunday to Germany #39;s two biggest parties, giving big gains to far right and former Communist groups, television projections showed.","Fringe Parties Gain in german results BERLIN Sept. 19, 2004 - voter in two inner federal states feeling over high unemployment handed a rebuke Sunday to deutschland #39;s and big parties, losing real numbers to the right and the capitalist groups, sky forecast showed.",calibration
"Sweden honours slain Anna Lindh Sweden remembers its hugely popular foreign minister Anna Lindh, who was stabbed to death a year ago.","Sweden honours slain Anna Lindh Sweden remembers its hugely popular trade minister Anna Lindh, who was stabbed to death a year ago.",calibration
"Target bans Salvation Army ringers By Sam Haverstick, Special to The CJ. Dillon West, 11, doesn #39;t understand why Target Corp. won #39;t let the Salvation Army place bell ringers outside its stores this Christmas.","to bans the Army ringers By Sam Haverstick, assistant to justice CJ. mike sw, 11, doesn #36;t understand why hiroshima v. won #99;t letting the first military notice bell ringers in its stores this Christmas.",calibration
"Int #39;l Game Tech Posts Lower Profit International Game Technology #39;s fourth-quarter profits declined 50 percent, hit by early redemption of senior notes, but the world #39;s largest maker of slot machines and other gambling devices said Tuesday that its annual income set a new record.","Int #39;l Game Tech Posts Lower Profit internet pool infrastructure #39;s fourth-quarter profits declined 50 percent, hit by early beta of senior notes, but the world #39;s largest developer of casino machines and other gambling devices said Tuesday that its annual income set a new record.",calibration
Bruandwo to allow shareholders to withdraw acceptance The Takeovers Panel said today that Brundwo Pty Limited has offered two undertakings relating to its proposed A\$1.2 billion bid for Australian Leisure amp; Hospitality Group Limited (ALH).,Bruandwo to allow shareholders to withdraw acceptance The Takeovers Panel said report that Brundwo Pty Limited has offered two undertakings relating to its proposed A\$1.2 billion bid for Australian sports power; international Group Limited (ALH).,calibration
"US economy grows 3.7 percent in third quarter (AFP) AFP - The US economy expanded at a slower-than-expected 3.7 percent annual pace in the third quarter of 2004, the government said in the last major economic report before the November 2 election.","we population increases 3.7 percent in first term (AFP) AFP - The states population expanded at a slower-than-expected 3.7 percent in pace in the third quarter of 2004, the government said in the last major economic report before the November 2 election.",calibration
"First Verizon, Sprint 3G phone plans emerge Samsung Electronics will provide 3G-capable phones that work over Verizon Wireless #39; and Sprint #39;s emerging 1xEV-DO cellular data networks starting in the first quarter","First Verizon, Sprint 3G phone plans emerge by Electronics will provide 3G-capable phones that work over Verizon Wireless #39; and Sprint #39;s emerging 1xEV-DO cellular data networks starting in the 2nd quarter",calibration
"Courses to help teach you LOS ANGELES (CBS.MW) - The California Public Employees #39; Retirement System, the largest public US pension fund, has tendered its 1.5 million shares of PeopleSoft Inc.","Courses to help get you ca ca (web.see) - The California Public Employees #39; Retirement System, the largest public US pension fund, has tendered its 1.5 million shares of PeopleSoft Inc.",calibration
"Troops to Evacuate Britons from Ivory Coast British forces are to carry out an evacuation of British nationals from the strife-torn west African state of Ivory Coast, it was announced today.","s to relocate Britons from ivory Coast British soldiers are to carry out an evacuation of British nationals from the strife-torn west African state of ivory Coast, it was announced today.",calibration
"Under fire, CA pledges to right its ship Facing shareholder anger, top executives of Computer Associates International (CA) this week pledged to add 150 new employees to aid its channel efforts and to overcome distractions created","Under fire, CA pledges to right its ship Facing shareholder anger, top executives of computer Associates International (CA) this week pledged to add 150 new employees to aid its channel efforts and to overcome distractions created",calibration
CMU #39;s computer science school receives \$20 million gift from Gates PITTSBURGH -- The Bill and Melinda Gates Foundation has given \$20 million to Carnegie Mellon University to help fund construction of a new computer science building.,CMU #39;s computer science school receives \$15 million donor from Gates PITTSBURGH -- a hillary and country Gates Foundation has gave \$2 millions to sw carnegie college to start finance construction of a new computer science building.,calibration
"SBC, Microsoft in \$400 million deal SAN ANTONIO -- SBC Communications Inc., the second-largest local phone company in the United States, said Wednesday it signed a 10-year, \$400 million agreement with Microsoft Corp.","SBC, software in \$400 million deal SAN tx -- SBC Communications Inc., the second-largest local phone system in the United States, said Wednesday it signed a 10-year, \$400 million agreement with azure Corp.",calibration
Tehran rejects #39;unbalanced #39; European demands over nuclear standoff Iran on Sunday rejected European demands that it halt all uranium enrichment activities and described a proposal aimed at ending Tehran #39;s nuclear standoff with the international community as quot;unbalanced.,Tehran refuses #39;unbalanced #39; euro titans over energy standoff iran on Sunday rejected international demands that it halt all energy enrichment activities and described a project aimed at stopping Tehran #39;s energy standoff with the industrial market as quot;unbalanced.,calibration
"N.Koreans Break Into Japanese School in China BEIJING (Reuters) - Twenty-nine people, believed to be North Koreans seeking asylum, broke into a Japanese school in Beijing on Wednesday by climbing on stools and cutting through the wire perimeter fence.","d.players Break Into Japanese School in China BEIJING (Reuters) - Twenty-nine people, believed to be jong korean seeking visa, broke into a school school in Beijing on Wednesday by climbing on stools and cutting through the wire perimeter fence.",calibration
"Intel reaches Pentium 4 speed limit at 3.8 GHz NOVEMBER 15, 2004 (IDG NEWS SERVICE) - As expected, Intel Corp. introduced a 3.8-GHz Pentium 4 processor today in what could represent the end of an era for the chip maker.","Intel reaches Pentium 4 speed limit at 3.8 GHz NOVEMBER 15, 2016 (IDG NEWS services) - a expects, the Corp. discontinued a ra.8-GHz Pentium 4 unit today in what to sign the conclusion of an end for the chip maker.",calibration
